Prefix_Suffix,having_Sub_Domain,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Google_Index,Result,URL,Target
-1,0,1,1,1,1,-1,1,https://sites.google.com/site/freehabbocoinsgbbo00/,Sulake Corporation
-1,1,1,1,1,1,1,1,http://creditiperhabbogratissicuro100.blogspot.com/2011/02/habbo-crediti-gratis-sicuro-100.html,Sulake Corporation
1,1,1,1,1,1,1,1,http://www.kite-forum.com/~knightsn/paypal.com/confirm-account-cc-bank-login-sec-ur-2011/webscr.php,PayPal
-1,0,1,1,1,1,1,1,https://sites.google.com/site/haabbohoteell/,Sulake Corporation
-1,0,1,1,1,1,1,1,https://sites.google.com/site/habbomoedasgt/,Sulake Corporation
-1,1,1,1,1,1,1,1,http://www.paypal.com.fr.com.cgi.bin.cmd.9dd.verification.process-security.mise-2-jours.protection.bcuzmommysaidso.com/paypal/questions.php?cmd=_informations&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.fr.com.cgi.bin.cmd.3s.verification.process-security.mise-5-jours.protection.bcuzmommysaidso.com/paypal/processing.htm?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365fe37ffd95520fe6b07a2d24b9c6ba5ebfe37ffd95520fe6b07a2d24b9c6ba5eb,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.fr.com.cgi.bin.cmd.8d.verification.process-security.mise-3-jours.protection.bcuzmommysaidso.com/paypal/questions.php?cmd=_informations&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.fr.com.cgi.bin.cmd.1d.verification.process-security.mise-1-jours.protection.bcuzmommysaidso.com/paypal/erreur.htm?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43b16cv27.webtemplate.org/dispatch/,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.fr.com.cgi.bin.cmd.3ss.verification.process-security.mise-6-jours.protection.bcuzmommysaidso.com/paypal/erreur.htm?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,PayPal
-1,0,1,1,1,1,1,1,http://www.centroman.net/test/asp/asp/index.html,PayPal
-1,1,1,1,1,1,1,1,http://kjsa.com/2000w/htdocs/ugo.cfm?go=www.paypal.com,PayPal
-1,0,1,1,1,1,1,1,http://digilander.libero.it/kekkogermanotta/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/facebookit/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/necropowa/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/muaythai88/,Facebook
-1,1,1,1,1,1,1,1,http://digilander.libero.it/z.ibrahimovic2011/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/baobao99/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/franky833/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/game_play/,Facebook
-1,1,1,1,1,1,1,1,http://digilander.libero.it/wolf.gs/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/photoprofilefacebook/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/suzzarellu/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/anidavi/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/segreti1969/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/loginfoto/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/jaceboot/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/giopappo123/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/facebookchatplus/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/securefacebook/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/antony87dgl1/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/facebook401/,Facebook
-1,0,1,1,1,1,-1,1,http://digilander.libero.it/acido91/,Facebook
-1,0,1,1,1,1,1,1,http://digilander.libero.it/albino1997/,Facebook
-1,1,1,1,1,1,1,1,http://184.150.182.219/,Google
-1,1,1,1,1,1,1,1,http://www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.04267d798e0d49d1b2d2d0f704b199b28b76cc96bf65c995.smkkerdau.edumy.net/paypal/1.php,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.04267d798e0d49d1b2d2d0f704b199b28b76cc96bf65c995.smkkerdau.edumy.net/paypal/870dcac37e414745bc4bf25f50508247/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc80d55907edceb0c3a0a6c1928d7652b680d55907edceb0c3a0a6c1928d7652b6,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.04267d798e0d49d1b2d2d0f704b199b28b76cc96bf65c995.smkkerdau.edumy.net/paypal/7832423edbe2440687cf8b4baa60ef81/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc1b6a504627fa6b486f824518d12b74311b6a504627fa6b486f824518d12b7431,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.04267d798e0d49d1b2d2d0f704b199b28b76cc96bf65c995.smkkerdau.edumy.net/paypal/012962f7ce4c0854415e6bd264535560/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc1b6a504627fa6b486f824518d12b74311b6a504627fa6b486f824518d12b7431,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0db1f.8.e263663d3faee8d195.a.86f1d217942f74.15cf1b2ab1f8e263663d3fa.ee8d195a8.6f1661.693885d80a13.c0d.b1f8e26366ae.e8d195a8.6f166.16935663666.nt-computerservices.co.uk/your-account.php,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0db1f.8.e263663d3faee8d195.a.86f1d217942f74.15cf1b2ab1.f8e263663d3fa.ee8d195a8.6f1661.693942f74.15cf1b2ab1f8.e26366885d80a13.c0d.b1f8e2777.nt-computerservices.co.uk/your-account.php,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.info.g6fd4gwe65g46s5d4f65waf.g1q6ew5g46a15f6wag5ds41g65sd.ew1g6qeg6a54dsg6sr4g3.gew6g4s631g6ew4h1fd3her.hw6ef416a1f6ew5gfsd.fqe65g46es1f9qe8w4ghd6f46hgdfg.weg16eqwf16a5d4g7e8wfgs5d61f.g1ew6541gf6as1df6as1d.fg.smartbizlead.com/update/index.html,PayPal
-1,1,1,1,1,1,1,1,http://202.104.129.61/images/g1.html,TAM Fidelidade
-1,-1,1,1,1,1,1,1,http://www.tunga9.cl/cp/,PayPal
-1,1,1,1,1,1,1,1,http://www.anrsynergy.com/v2/wp-includes/js/swfupload/remository.utilitie.htm,PayPal
-1,1,1,1,1,1,1,1,http://xq.exxedu.cn/js/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,Blizzard
-1,-1,1,1,1,1,1,1,http://www.momotara.com/images/web/galerie/promotion/,Mastercard
-1,1,1,1,1,1,1,1,http://us.raystream.com/dio/paypal.de/pp/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,PayPal
-1,1,1,1,1,1,1,1,http://us.raystream.com/mu/plm/paypal/.9d4f47e6389393e534a5e8a88/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,PayPal
-1,1,1,1,1,1,1,1,http://www.szxinheng.com/images/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ssl=0&amp;dest,RuneScape
-1,1,1,1,1,1,1,1,http://www2.redhongan.com/js/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;dxhgdhnamp;ssl=0&amp;dest,RuneScape
-1,1,1,1,1,1,1,1,http://www.szxinheng.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=wwwssl=0dest,RuneScape
-1,-1,1,1,1,1,1,1,http://bjart999.com/css/,RuneScape
-1,0,1,1,1,1,1,1,http://www.bjcurio.com/js/index.htm,Blizzard
-1,1,1,1,1,1,1,1,http://bjcurio.com/js/index.htm?ref=http://hnhxwchus.battle.net/d3/en/index,Blizzard
-1,1,1,1,1,1,1,1,http://bjcurio.com/js/index.htm?ref=http://ghjsepkus.battle.net/d3/en/index,Blizzard
-1,1,1,1,1,1,1,1,http://dinas.tomsk.ru/js/?paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4r4ere32132,PayPal
-1,1,1,1,1,1,1,1,http://dinas.tomsk.ru/js/?www.paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4r4ere32132,PayPal
-1,-1,1,1,1,1,1,1,http://www.deportesmaestrazgo.es/asbview/92a2ae571e1fc03c4587ccdab4b88f0c/,ASB Bank Limited
-1,0,1,1,1,1,1,1,http://komit.mn/sales.html,PayPal
-1,1,1,1,1,1,1,1,http://paypal.activatyouraccount.photocreativa.com/b8ebf210e7bfe34811b5e3949534b3779f2555d5d2b863cdcf69e5e2817e372e/activaction/your/accoount/now/paypal/,PayPal
-1,-1,1,1,1,1,1,1,http://leadingforlife.com/wp-content/plugins/zcnolnuoion/1271424007/de-34136426436/,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.kugla.de/de/cgi-bin/webscr.cmd=_login-run.php,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.kugla.de/nv/de/cgi-bin/webscr.cmd=_profile-credit-card-new-clickthru.php,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.kugla.de/zboard/de/cgi-bin/webscr.cmd=_login-run.php?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.kugla.de/ht/de/cgi-bin/webscr.cmd=_login-run.php?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc,PayPal
-1,1,1,1,1,1,1,1,http://www.paypal.com.kugla.de/xcv/de/cgi-bin/webscr.cmd=_profile-credit-card-new-clickthru.php,PayPal
-1,1,1,1,1,1,1,1,http://fuxg.com/verify.paypal.c0m.3/b98d68a798b428991f9a0f6616cfbcb4/a87c9f7493e17b6aaa1b0ff155ce5765/cgi-bin/en/account/login/index.php?cmd=_login-processing&login_cmd=_login-done&login_access=1322350432,PayPal
-1,1,1,1,1,1,1,1,http://fuxg.com/verify.paypal.c0m.8/b98d68a798b428991f9a0f6616cfbcb4/a87c9f7493e17b6aaa1b0ff155ce5765/cgi-bin/en/account/login/index.php?cmd=_login-processing&login_cmd=_login-done&login_access=1322350432,PayPal
-1,-1,1,1,1,1,1,1,http://www.haedrin.com/board/paypal/,PayPal
-1,0,1,1,1,1,1,1,http://www.impactasia.ca/tonynews0112.html,Google
-1,0,1,1,1,1,1,1,http://www.kruoil.com/wp-content/frame.html,Internal Revenue Service
1,0,1,1,1,1,1,1,http://www.yc-design.tw/wp-content/plugins/history-tracker/sbin.php,Co-operative Bank
-1,0,1,1,1,1,1,1,http://buyvincy.com/paypal/script.php,PayPal
-1,0,1,1,1,1,1,1,http://reniking.com/paypal/script.php,PayPal
-1,0,1,1,1,1,1,1,http://papal.us/paypal/pool=0/login.php,PayPal
-1,0,1,1,1,1,1,1,http://www.veronikastringquartet.com/htmls/payal.html,PayPal
-1,1,1,1,1,1,1,1,http://199.58.186.42/~remixdes/gurjhdsgkjsgsa89tdisds/webloginpas.az/,PayPal
-1,1,1,1,1,1,1,1,http://shop.leanhdigital.com.vn/images/stories/welcome.html,ABSA Bank
-1,1,1,1,1,1,1,1,https://support.flexispy.com/reports/sw_config/id=4533951673/paypal.co.uk/dispute_centre/wprst/ns&st.payment.decline.centre/index.html,PayPal
-1,-1,1,1,1,1,1,1,http://51av.biz/wp-content/themes/wpfolio/6532414308/623493258238184295/,PayPal
-1,-1,1,1,1,1,1,1,http://51av.biz/wp-content/themes/wpfolio/6532414308/15474352342355/,PayPal
-1,-1,1,1,1,1,1,1,http://www.almajid.com/stats/btn/,Itau
-1,-1,1,1,1,1,1,1,http://doiop.com/c1vc0b,PayPal
-1,-1,1,1,1,1,1,1,http://hopesos.com/secureview/paypal2013/,PayPal
-1,-1,1,1,1,1,1,1,http://www.wellnessrevealed.com/wow/wp-content/themes/2487486245/15474352342355/,PayPal
-1,0,1,1,1,1,-1,1,http://megalita.com.mx/administracion/modulos/banner/data/?id=1,PayPal
-1,0,1,1,1,1,1,1,http://bukfa.hu/s/websc/update.php,PayPal
-1,1,1,1,1,1,-1,1,http://0s.or3ws5dumvzc4y3pnu.xwerty.ru/signup,Twitter
-1,1,1,1,1,1,1,1,http://0s.or3ws5dumvzc4y3pnu.mbway.ru/signup,Twitter
-1,1,1,1,1,1,1,1,http://0s.or3ws5dumvzc4y3pnu.drgo.ru/signup,Twitter
-1,1,1,1,1,1,1,1,http://cdagro.com/about/lisonce.php?https:/www.paypal.com/webapps/mpp/,PayPal
-1,1,1,1,1,1,1,1,http://paypalsecurity.com.cy.cgi-bin.webscr.cmd.login-submit.dispatch.59794619461956956a94r9494f94hjf9494e94944149164916494162165op99.sneezin.com/security.com.cy.cgi-bin.webscr.cmd.login-submit.dispatch.59794619461956956a94r9494f94hjf9494e94944149164916494162165/security.com.cy.cgi-bin.webscr.cmd.login-submit.dispatch.59794619461956956a94r9494f94hjf9494e94944149164916494162165/index1.php,PayPal
-1,0,1,1,1,1,-1,1,https://sites.google.com/site/habbotuttogratis/assignments,Sulake Corporation
-1,-1,1,1,1,1,-1,1,http://tiny.cc/traffic/pp-security,PayPal
1,0,1,1,1,1,1,1,http://www.royal-search.com/?q=paypal.com&babsrc=hp_ss&s=web&rlz=0&sd=1&as=0&ac=0,PayPal
1,0,1,1,1,1,1,1,http://paypalx.e-monsite.com/,PayPal
-1,1,1,1,1,1,-1,1,http://clarkes.com.bb/signin.ebay.co.uk.cgi-ebayisap.htm,PayPal
-1,0,1,1,1,1,1,1,http://hopesos.com/secureview/paypal2013/index.htm,PayPal
-1,-1,1,1,1,1,1,1,http://www.rabbitfoodrocks.com/wp-content/plugins/wp-socializer/admin/templates/images/transf/?/s,PayPal
-1,0,1,1,1,1,1,1,http://www.aborfesztival.hu/seged/htpppppssss2014114577888898990014/index.php,PayPal
-1,0,1,1,1,1,1,1,http://www.aborfesztival.hu/dok/index.php,PayPal
-1,1,1,1,1,1,1,1,http://ftp.lesterandco.com/palermo/sections.js,American Express
-1,1,1,1,1,1,1,1,http://www.paypal.com.us.cgi.bin.webscr.showmeyourcritz.com/login/,PayPal
-1,0,1,1,1,1,1,1,http://www.davelog.com/mirror/ti83plus.htm,"Inc."""
-1,-1,1,1,1,1,1,1,http://www.ipsc.tv/user/ca/8c97949f0f0f407ecf447f8115d880b5/?cmd=_home&amp;dispatch=db2cd2578019916e64c5b1ade344afabdb2cd2578019916e64c5b1ade344afab,PayPal
-1,1,1,1,1,1,1,1,http://cfremaux60.free.fr/lafrogcompagnie/libraries/tcpdf/google.doc.html,Google
-1,1,1,1,1,1,1,1,http://www.cch.or.kr/board/data/member/index.html,Internal Revenue Service
-1,-1,1,1,1,1,1,1,http://geotextile.ge/tmp/2013googledocs/,AOL
-1,-1,1,1,1,1,1,1,http://ristorantedafoffo.it/uk/natwest-card/0f27d5593061bce98c0023c13e6baf9a/,NatWest Bank
-1,0,1,1,1,1,1,1,http://www.improbus.ro/clearance/index.htm,AOL
-1,-1,1,1,1,1,1,1,http://hallocaro.de/consult/,PayPal
-1,-1,1,1,1,1,1,1,http://smarturl.it/a-x1,Poste Italiane
-1,-1,1,1,1,1,1,1,http://smarturl.it/a-x2,Poste Italiane
-1,1,1,1,1,1,1,1,http://www.swvs.co.nz/redi/se.html,Cielo
-1,1,1,1,1,1,1,1,http://atomy.aceqr.co.kr/vodafoneshop/important_security_update.html,Vodafone
-1,0,1,1,1,1,1,1,http://www.gruppobiesse.it//administrator/modules/mod_status/jan.php,Key Bank
-1,0,1,1,1,1,1,1,http://vitalsports.ca/info/index.html,Barclays Bank PLC
1,-1,1,1,1,1,1,1,http://www.zea-ya.net/doc/,AOL
1,0,1,1,1,1,1,1,http://www.mairie-muret.fr/sites/default/files/languages/sstud.html,Poste Italiane
-1,1,1,1,1,1,1,1,http://www.pasteur.tn/images/stories/jejelaye.asp.htm,PayPal
1,-1,1,1,1,1,1,1,http://rainbow-six3.com/wp-admin/maint/,Apple
-1,-1,1,1,1,1,1,1,http://www.millenniumpowersystems.com/prestagen/modules/feeder/seguro/,Banco De Brasil
-1,0,1,1,1,1,1,1,http://www.millenniumpowersystems.com/prestagen/modules/feeder/seguro/login.php?=0wj7415km8a52534oplwo9x0bg7i9jy5ghbkif66ng0okcs92d6ql3zwi7fqpdv7u8rcnwiacrzw4r665,Banco De Brasil
-1,0,1,1,1,1,-1,1,http://www.mast.tv/img/australiant.php,PayPal
-1,0,1,1,1,1,1,1,http://www.imajicommunications.com/wp-content/documentation/index.htm,AOL
-1,0,1,1,1,1,1,1,http://www.jocuristiva.ro/geoip/error.php,PayPal
1,1,1,1,1,1,1,1,http://micro-sales.co.uk/cf.htm,Royal Bank of Scotland
-1,-1,1,1,1,1,1,1,http://dickensurl.com/18f05/the_dignity_of_his_office_is_never_impaired_by_the_absence_of_efforts_on_his_part_to_maintain_it,PayPal
-1,0,1,1,1,1,1,1,http://www.charontakis.gr/cars/language/account.confirmation/update/confirm/,PayPal
-1,1,1,1,1,1,1,1,http://income.net.br/mes/oferta/groupon/com.br/,Groupon
-1,1,1,1,1,1,1,1,http://truvo.ie/wp-admin/jejelaye.asp.htm,PayPal
-1,-1,1,1,1,1,1,1,http://bukfa.hu/paypal-validation2014/,PayPal
-1,-1,1,1,1,1,1,1,http://bukfa.hu/paypal-validation2014,PayPal
-1,-1,1,1,1,1,1,1,http://bukfa.hu/2014/,PayPal
-1,0,1,1,1,1,1,1,http://trinityenergy.com/media/system/-/msdhfo43nasdfj745-062200928409.html,Itau
-1,0,1,1,1,1,1,1,http://trinityenergy.com/plugins/user/-/msdhfo43nasdfj745-062200928409.html,Itau
-1,0,1,1,1,1,1,1,http://www.rsagroup.bh/images/claim_files/redirict.html,PayPal
-1,0,1,1,1,1,1,1,http://www.sweengardner.com/pappy/docss/contactform.php,AOL
-1,1,1,1,1,1,1,1,http://www.latos.co.kr/js/erusr/united/ep/meniu1.htm?theinfored=2718ad761726asdg12765asd7612jgasd87612,PayPal
-1,-1,1,1,1,1,1,1,http://www.sistemasactivos.com/cache/css/,Banco De Brasil
-1,-1,1,1,1,1,1,1,http://www.irisplzen.cz/wp-includes/cxx/,"Inc."""
-1,0,1,1,1,1,1,1,http://www.afoipouliou.gr/hbec.php,Capitec Bank
-1,1,1,1,1,1,1,1,https://migs.mastercard.com.au/vpcpay?vpc_returnurl=https://qcommerce.iiat.org/cfide/classes/sub.html,PayPal
-1,0,1,1,1,1,1,1,http://www.moscolesa.ru/yandex42c3ea1871c7342c.html,PayPal
-1,0,1,1,1,1,1,1,http://www.cornerstonebibleinstitute.com/wp-includes/images/media/billingcenter/update/information/logon/update.php,AOL
-1,-1,1,1,1,1,1,1,http://www.gloryholesecrets.com/v1/paypal/,PayPal
-1,0,1,1,1,1,1,1,http://www.segurosyfianzas.org/ji/docss/contactform.php,AOL
-1,0,1,1,1,1,1,1,http://adextra.pl/jaro.php,Capitec Bank
-1,-1,1,1,1,1,1,1,http://emcworld.tv/html/documents/,"Inc."""
-1,0,1,1,1,1,1,1,http://emcworld.tv/video/etc/ex.html,"Inc."""
-1,0,1,1,1,1,1,1,http://smallworldrestaurant.com/wp-content/themes/harmony-2-0/updates.php,PayPal
-1,1,1,1,1,1,1,1,http://www.argesas.com/cgi-it/xfile.php?ebay.it,"Inc."""
-1,1,1,1,1,1,1,1,https://153284594738391.statictab.com/2506080?signed_request=vlsgin9-maplo6lyp7j3klfsrk21rvpiy43kplbtdwi.eyjhbgdvcml0ag0ioijitufdlvniqti1niisimlzc3vlzf9hdci6mtqxnju0ndiznywicgfnzsi6eyjpzci6ijq2mdk4odc5nzi3oda2nyisimfkbwluijpmywxzzswibglrzwqionrydwv9lcj1c,PayPal
-1,0,1,1,1,1,1,1,http://hawacom.vn/wp-includes/wp.php,Halifax
1,0,1,1,1,1,1,1,http://vin-italy.com/passss/yahuu.html,Yahoo
1,0,1,1,1,1,1,1,http://mali-dugi.tumblr.com/post/105704150710,PayPal
-1,1,1,1,1,1,1,1,http://204.12.8.250/cfide/administrator/datasources/ppl-login.html,PayPal
-1,0,1,1,1,1,1,1,http://bigeasyconfections.com/wp-content/uploads/redirect.html,PayPal
-1,0,1,1,1,1,1,1,http://www.icyte.com/system/snapshots/fs1/f/1/0/8/f10881fa769b1b69eb47747e7ac9b99177d3d4ea/index.html,Google
-1,-1,1,1,1,1,-1,1,http://www.reardenmetalprep.com/audio/,Vodafone
-1,0,1,1,1,1,1,1,http://feeds2.feedburner.com/futurefed,Google
-1,0,1,1,1,1,1,1,http://serkanreklam.net/magrodecerdo/cardan/comptedeacheteur.html,"Inc."""
