having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
1,-1,1,1,1,1.0,0.1925,-1,1,1,1,-1,1.0,-0.8624,1.0,1.0,-1,-1,0,1,1,1,1,1,1,0,-1,0.8354,-1,-1,-1
1,0,1,1,1,1.0,0.1629,0,1,1,1,1,-0.8567,1.0,-0.8542,1.0,-1,-1,0,1,1,1,1,1,-1,1,-1,-1.0,1,-1,-1
1,0,1,1,1,-0.8581,1.0,1,-1,-1,1,-1,1.0,1.0,0.1415,1.0,1,1,0,-1,1,-1,-1,-1,-1,0,-1,-1.0,0,1,-1
1,0,1,1,1,-0.8395,-0.8793,-1,1,-1,1,1,1.0,1.0,-0.1545,1.0,1,1,0,-1,1,-1,1,-1,-1,0,-1,0.8188,0,1,-1
1,-1,1,1,1,-1.0,0.7873,1,-1,1,1,-1,0.7454,-1.0,-0.2469,-0.7981,1,1,0,1,1,1,1,1,-1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,-1,-1,1,1.0,-0.8974,-0.8568,1.0,-1,-1,0,-1,1,-1,1,-1,-1,1,-1,-1.0,-1,-1,-1
1,-1,1,1,1,-0.8701,0.1053,0,1,-1,1,-1,-0.8746,-0.8715,0.1381,-0.8825,-1,-1,0,-1,1,-1,1,1,-1,-1,-1,-1.0,0,-1,-1
1,-1,1,1,1,1.0,1.0,1,-1,1,1,1,-1.0,-0.9004,1.0,-0.9127,1,1,0,1,1,1,1,-1,-1,0,-1,0.9134,0,1,-1
1,-1,1,1,1,1.0,0.129,-1,1,-1,-1,-1,1.0,1.0,-0.1523,-0.8062,-1,-1,0,-1,1,-1,1,-1,-1,0,-1,0.85,0,-1,-1
1,-1,1,1,1,-0.8249,-0.1744,0,-1,-1,-1,1,-0.8248,-0.8784,-0.1209,1.0,-1,-1,0,-1,1,-1,1,1,-1,0,-1,-1.0,0,-1,-1
-1,-1,-1,1,-1,-1.0,0.8657,1,1,1,1,-1,0.8463,0.1949,0.1264,-0.844,1,1,0,1,1,1,1,1,1,1,-1,-1.0,1,1,1
1,-1,1,1,1,1.0,0.8816,1,-1,-1,-1,1,-1.0,-0.179,-1.0,1.0,-1,-1,0,-1,1,-1,1,1,1,1,1,0.8127,0,-1,1
-1,-1,-1,1,-1,1.0,0.1814,0,-1,-1,-1,-1,1.0,1.0,-1.0,1.0,-1,-1,0,-1,1,-1,1,1,-1,0,-1,0.847,-1,-1,-1
1,-1,1,1,-1,1.0,1.0,-1,1,1,1,1,-0.817,-0.8203,-0.8216,1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,-1,1,-1
1,-1,1,1,1,1.0,0.8707,1,-1,1,1,1,-1.0,0.8501,-0.1908,1.0,-1,-1,0,1,1,1,1,1,1,1,1,-1.0,0,-1,1
-1,-1,-1,1,-1,1.0,0.9215,1,-1,1,1,-1,0.9271,-0.1048,-0.9077,1.0,-1,-1,0,1,1,1,1,1,1,1,1,0.8911,-1,-1,1
1,-1,1,1,-1,1.0,0.1381,0,-1,1,1,-1,-0.8365,1.0,-1.0,1.0,1,1,0,1,1,1,1,1,1,-1,-1,-1.0,0,1,-1
1,-1,1,1,-1,-0.8987,-0.1771,-1,1,1,1,1,1.0,1.0,0.1635,1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,0.811,0,1,-1
1,1,1,-1,1,1.0,0.759,1,-1,1,1,-1,0.8242,-0.1751,0.8228,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,-1.0,-1,1,1
1,1,1,1,1,-0.7981,0.8211,1,-1,-1,1,-1,-1.0,0.1247,-0.1514,0.8715,1,1,0,-1,1,-1,1,1,1,1,-1,-1.0,-1,1,1
-1,-1,-1,1,1,1.0,0.1181,0,-1,1,1,-1,-0.8624,1.0,0.8579,1.0,-1,-1,0,1,1,1,1,1,-1,-1,-1,0.807,0,-1,-1
1,-1,1,1,1,0.841,0.7297,1,-1,1,1,1,0.855,0.8567,0.8106,-0.7648,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,-1.0,1,-1,1,1,1,0.8089,0.1322,-1.0,-0.8264,1,1,0,1,1,1,1,1,1,-1,1,-1.0,-1,1,1
1,-1,1,1,1,-0.8314,-0.8788,-1,1,1,1,1,-0.837,-0.8307,-0.1585,-0.8881,1,1,0,1,1,1,1,-1,1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,-0.8448,0.8531,1,-1,1,1,-1,0.8459,-0.1536,-1.0,-0.8091,1,1,0,1,1,1,1,1,1,1,-1,0.8884,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,-1,-0.8059,1.0,-0.8394,-0.8173,1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,-0.8408,-0.8287,-1,1,1,1,1,-0.8774,-0.8879,-0.1618,-0.8846,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,-0.841,-0.1693,0,1,1,1,1,-0.8782,-0.8619,-0.853,1.0,1,1,0,1,1,1,1,1,1,1,-1,0.8813,1,1,-1
1,-1,1,1,1,-0.876,0.8759,1,-1,-1,-1,1,0.8441,0.8379,1.0,1.0,-1,1,0,-1,1,-1,1,1,1,1,1,0.901,0,1,1
1,1,1,1,1,-0.8146,0.8083,1,-1,-1,1,1,-1.0,-0.1911,-0.1955,0.8117,1,1,0,-1,1,-1,1,1,-1,1,-1,-1.0,-1,1,1
1,-1,1,1,1,-0.9026,-0.1125,-1,1,1,1,1,1.0,1.0,-0.8411,1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,0.8793,1,1,-1
1,-1,1,1,-1,1.0,0.8516,1,-1,1,1,1,-1.0,-1.0,0.1678,1.0,1,1,1,1,1,1,1,1,1,1,1,-1.0,-1,1,1
-1,-1,-1,1,1,-1.0,0.8309,1,-1,1,1,-1,-1.0,0.1964,-0.8495,1.0,1,1,0,1,1,1,1,1,-1,1,-1,-1.0,-1,1,1
1,-1,1,1,1,1.0,-0.1371,0,1,1,1,1,1.0,-0.8561,1.0,-0.8635,-1,1,0,1,1,1,1,1,-1,-1,-1,0.8718,1,1,-1
1,1,1,1,1,-0.8049,-1.0,1,-1,1,1,1,-1.0,0.1751,1.0,-1.0,-1,1,0,1,1,1,1,1,-1,0,-1,0.885,0,1,1
1,-1,1,1,1,-0.9043,-1.0,1,-1,1,1,1,0.9282,-0.0776,1.0,-0.9203,1,1,0,1,1,1,1,1,-1,1,-1,0.907,0,1,1
1,-1,1,-1,1,-0.85,-0.8514,-1,1,1,1,1,1.0,1.0,-0.1258,1.0,1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,-0.8662,-1.0,1,-1,1,1,1,0.888,0.1222,0.1368,1.0,1,1,0,1,1,1,1,1,1,0,-1,-1.0,-1,1,1
1,-1,1,1,1,1.0,-1.0,1,-1,-1,1,1,-1.0,0.1078,1.0,-0.9169,1,1,0,-1,1,-1,1,1,-1,1,1,-1.0,0,1,1
1,-1,1,1,1,-0.8947,0.8068,1,-1,1,1,-1,0.8663,0.129,0.8727,-0.8645,1,1,0,1,1,1,1,1,1,0,-1,0.8556,-1,1,1
-1,-1,-1,1,-1,-0.8999,0.1559,0,-1,1,1,-1,-0.8552,-0.908,-1.0,-0.8608,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,1.0,0.102,0,1,-1,1,-1,1.0,1.0,-0.1063,-0.8911,1,1,0,-1,1,-1,1,1,1,-1,-1,0.8871,1,1,-1
1,-1,1,1,1,-0.8767,-1.0,1,-1,1,1,1,-1.0,-1.0,0.1202,1.0,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,-1.0,1,-1,1,1,1,0.8426,0.8961,1.0,1.0,1,1,0,1,1,1,1,1,1,0,1,0.8556,0,1,1
1,-1,1,1,1,-0.8864,-0.9312,1,-1,1,1,1,-1.0,-0.0687,-0.09,1.0,1,1,0,1,1,1,1,1,1,1,1,0.9131,0,1,1
1,-1,1,1,1,1.0,1.0,1,-1,1,1,1,-1.0,-0.0897,0.0594,1.0,1,1,0,1,1,1,1,1,1,1,1,-1.0,0,1,1
-1,-1,-1,1,-1,1.0,0.9256,1,-1,1,1,-1,-1.0,-0.1016,-0.0797,1.0,1,-1,0,1,1,1,1,1,-1,1,-1,-1.0,-1,-1,1
1,-1,1,1,1,1.0,1.0,1,-1,1,1,1,0.9351,0.0636,0.0959,1.0,1,1,0,1,1,1,1,-1,1,1,-1,0.935,0,1,1
1,-1,1,1,1,-1.0,0.8338,1,-1,-1,-1,1,-1.0,0.136,0.1235,-0.8217,-1,1,0,-1,1,-1,1,1,-1,1,-1,-1.0,1,1,1
1,-1,1,1,1,-0.8223,-0.8549,-1,-1,1,1,1,-0.9044,-0.84,-0.143,-0.9033,1,1,0,1,1,1,1,-1,-1,0,-1,-1.0,0,1,-1
1,-1,1,1,1,0.8004,0.8303,1,-1,1,1,1,-1.0,0.1788,0.2132,1.0,-1,1,0,1,1,1,1,1,-1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,-0.1695,0,-1,1,1,1,1.0,-0.8743,1.0,1.0,-1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,-0.8475,0.8918,1,-1,1,1,1,-1.0,-0.1632,0.8507,1.0,1,1,0,1,1,1,1,1,-1,1,-1,-1.0,0,1,1
1,1,1,1,1,1.0,-1.0,1,-1,1,1,-1,-1.0,0.164,0.1567,-1.0,1,-1,0,1,1,1,1,1,1,1,-1,0.8785,0,-1,1
1,-1,1,1,1,1.0,-0.8341,-1,1,1,1,-1,1.0,-0.8218,-0.0977,-0.8382,1,-1,0,1,1,1,1,-1,-1,-1,-1,0.8661,1,-1,-1
1,-1,1,-1,1,-0.8598,0.1195,0,-1,1,1,1,1.0,-0.9,-1.0,-0.8307,1,1,0,1,1,1,1,1,1,1,-1,0.8366,0,1,-1
1,-1,1,1,1,-0.8875,-1.0,1,-1,1,1,1,0.8348,-1.0,-0.8877,1.0,1,1,0,1,1,1,1,1,1,1,-1,0.8849,1,1,1
1,-1,1,1,1,1.0,0.9303,1,-1,1,1,1,-1.0,0.0872,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,0.8876,0,1,1
1,-1,1,1,1,-0.8857,-1.0,1,-1,1,1,1,-1.0,-1.0,0.1763,1.0,1,1,0,1,1,1,1,1,1,1,1,-1.0,0,1,1
1,-1,1,1,1,-0.8452,0.1338,-1,1,1,1,-1,-0.8169,-0.8436,-0.8966,-0.8541,1,-1,0,1,1,1,1,-1,-1,0,-1,-1.0,1,-1,-1
1,-1,1,1,1,1.0,1.0,1,1,-1,1,1,-0.9023,1.0,-0.1559,-0.8693,1,1,0,1,1,-1,1,-1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,-1.0,-1.0,1,-1,1,1,1,-1.0,-1.0,0.2138,1.0,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
1,-1,1,-1,1,1.0,-0.1201,0,-1,1,1,-1,-0.8602,1.0,0.1344,-0.8644,1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,1.0,-1.0,1,-1,1,1,1,0.8967,0.1541,-1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,-1.0,0,1,1
1,-1,1,1,1,1.0,-0.137,-1,1,-1,1,1,-0.898,-0.8359,-0.1807,-0.8558,1,-1,0,1,1,-1,1,-1,-1,0,-1,0.8232,1,-1,-1
1,-1,1,1,1,1.0,0.8581,1,1,1,1,1,0.8879,-1.0,-0.9049,-0.8731,1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,1,1,1
1,-1,1,1,1,-0.9352,-0.9291,-1,-1,1,1,1,0.9112,-0.9096,-0.9094,1.0,1,1,0,1,1,1,1,-1,1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,1.0,-0.8564,-1,-1,1,1,-1,1.0,1.0,0.1478,-0.8479,1,1,0,1,1,1,1,-1,1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,-0.8972,-1.0,1,-1,1,1,1,0.8782,0.0715,-0.138,-0.9151,1,1,0,1,1,1,1,1,-1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,0.11,0,1,1,1,1,-0.8113,-0.8625,1.0,1.0,1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,1.0,-0.1619,-1,1,1,1,1,-0.8888,1.0,0.8665,1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,1.0,0.8906,1,-1,1,1,1,-1.0,0.8387,0.1226,-0.8114,1,1,0,1,1,1,1,1,-1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,-0.9082,-1,-1,1,1,-1,0.9293,1.0,-0.8987,-0.9201,-1,1,0,1,1,1,1,-1,-1,1,-1,-1.0,0,1,-1
1,-1,1,-1,1,-1.0,-1.0,1,-1,1,1,1,-1.0,0.8014,0.7304,1.0,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
1,-1,1,1,1,-0.9095,-0.0535,-1,-1,1,1,1,-1.0,1.0,-0.9267,1.0,1,1,0,1,1,1,1,-1,1,1,-1,0.9307,0,1,-1
1,-1,1,1,1,1.0,-1.0,1,-1,1,1,1,-1.0,-1.0,-0.8444,1.0,1,1,0,1,1,1,1,1,-1,0,1,0.8491,1,1,1
1,-1,1,1,1,-0.8925,-0.1902,-1,-1,1,1,1,-0.8312,-0.8589,-0.1141,1.0,1,1,0,1,1,-1,1,-1,1,0,-1,-1.0,1,1,-1
1,-1,1,1,1,-0.9021,0.8638,1,1,1,1,1,0.9136,-0.1052,0.0997,1.0,1,1,0,1,1,1,1,1,1,0,-1,0.8663,1,1,1
1,-1,1,-1,1,-0.828,-0.1481,0,1,1,1,1,1.0,1.0,0.1261,1.0,1,1,0,1,1,1,1,1,1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,1.0,-1.0,1,-1,1,1,1,-1.0,-0.1537,-1.0,-0.8513,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
1,-1,1,1,1,-0.8901,-1.0,1,-1,-1,-1,1,-1.0,0.8993,-0.1932,1.0,-1,1,0,1,1,-1,-1,1,1,1,-1,0.8629,1,1,1
1,-1,1,1,1,-0.8477,-0.1016,-1,1,1,1,1,1.0,1.0,-0.8942,-0.8665,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,-0.9163,0.0561,-1,-1,1,1,1,0.9022,1.0,-0.9253,-0.9167,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,1.0,0.8296,1,-1,-1,1,1,0.8476,0.1327,0.8527,-0.89,1,1,0,1,1,-1,-1,1,-1,0,-1,0.8578,1,1,1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,0.935,-0.8971,1.0,-0.9333,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,1.0,0.7884,1,-1,1,1,-1,0.8673,0.8794,-1.0,1.0,1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,1,1,1
1,-1,1,1,1,1.0,-0.9018,1,-1,1,1,1,-1.0,0.0566,-0.0913,-0.9371,1,1,0,1,1,1,1,1,-1,1,-1,0.9445,1,1,1
1,-1,1,1,1,-0.9097,-1.0,1,-1,-1,1,1,-1.0,0.0613,1.0,1.0,1,1,0,-1,1,-1,1,1,-1,1,-1,-1.0,1,1,1
1,-1,1,1,1,-0.8345,-0.8958,-1,1,1,1,1,1.0,1.0,-0.1327,1.0,1,1,0,1,1,1,1,-1,1,0,-1,0.8791,0,1,-1
1,-1,1,1,1,0.8832,-1.0,1,-1,1,1,1,-1.0,0.1092,0.1852,1.0,1,1,0,1,1,1,1,1,1,0,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,-1.0,1,-1,1,1,1,0.8087,-1.0,-0.1728,-0.8115,1,1,0,1,1,1,1,1,1,1,-1,0.8053,0,1,1
1,-1,1,-1,1,-0.8269,-1.0,1,-1,1,1,1,0.8734,0.1351,-1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,0.8337,0,1,1
1,-1,1,1,1,-0.9044,0.9061,0,-1,1,1,1,0.9422,-0.0735,1.0,1.0,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
-1,1,-1,1,-1,-0.8555,0.8331,1,-1,1,1,-1,0.8441,-0.1433,-0.879,0.8127,1,-1,1,1,1,1,1,1,-1,1,-1,-1.0,1,-1,1
1,-1,1,1,1,1.0,-0.9121,1,-1,-1,1,1,-1.0,0.0678,0.0728,1.0,1,1,0,1,1,-1,1,1,1,0,-1,0.9469,0,1,1
1,-1,1,1,1,1.0,0.8182,1,-1,-1,1,1,-1.0,0.8841,-1.0,-0.859,1,1,0,1,1,-1,1,1,-1,1,-1,0.7978,1,1,1
1,1,1,1,1,1.0,0.7957,1,-1,1,1,1,0.8948,0.1197,-0.1226,0.8701,1,1,0,1,1,1,1,1,1,1,-1,0.8333,0,1,1
1,-1,1,1,1,0.7734,0.8137,1,-1,-1,1,1,0.792,-0.1649,0.8653,1.0,1,1,0,1,1,-1,1,1,-1,1,-1,0.8793,1,1,1
1,-1,1,1,1,1.0,0.1142,0,1,1,1,1,-0.8131,-0.8807,1.0,1.0,1,1,0,1,1,1,1,1,-1,1,-1,0.8376,0,1,-1
1,-1,1,1,1,1.0,0.8384,1,-1,1,1,1,0.8207,-1.0,-0.8796,-0.849,1,1,0,1,1,1,1,1,-1,1,1,-1.0,1,1,1
1,-1,1,1,1,-0.8985,1.0,-1,1,1,1,1,0.9262,1.0,-0.9247,-0.8956,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,1.0,-0.868,-1,-1,1,1,1,1.0,-0.818,-0.8415,1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,-0.8653,-0.8584,-1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,0,1,1,1,1,1,-1,-1,-1,0.8568,0,1,-1
1,1,1,1,1,-0.7914,-1.0,1,-1,-1,1,1,0.8855,0.1328,0.179,-1.0,1,1,0,1,1,-1,1,1,-1,1,-1,0.827,1,1,1
1,-1,1,1,1,-0.9214,0.923,-1,-1,1,1,1,0.8955,0.1105,0.0986,-0.8771,1,1,0,1,1,1,1,1,1,0,-1,0.9283,0,1,1
1,-1,1,-1,1,1.0,-0.8712,-1,-1,1,1,1,1.0,-0.902,-0.1425,-0.8744,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,1,1,-1
1,-1,1,1,1,-0.8798,-1.0,1,1,1,1,1,0.8552,0.8597,-0.8401,-0.8525,1,1,0,1,1,1,1,1,1,1,-1,0.8327,0,1,1
1,-1,1,1,1,-0.8897,1.0,-1,-1,1,1,1,1.0,1.0,0.1505,1.0,1,1,0,1,1,1,1,-1,-1,1,-1,0.8615,0,1,-1
-1,-1,-1,1,-1,1.0,-0.1572,0,1,-1,-1,-1,-0.8932,1.0,-1.0,1.0,-1,-1,1,1,1,-1,1,1,-1,-1,-1,0.828,1,-1,-1
-1,-1,-1,1,-1,-1.0,0.8512,1,-1,1,1,-1,0.8375,0.1067,-0.1976,1.0,1,-1,1,1,1,1,1,1,-1,1,-1,-1.0,1,-1,1
1,-1,1,1,1,1.0,-0.8973,1,-1,1,1,1,0.9305,0.1056,-0.0958,-0.944,1,1,0,1,1,1,1,1,-1,0,-1,0.928,1,1,1
1,-1,1,1,1,1.0,1.0,-1,-1,-1,1,1,-0.8952,-0.8799,1.0,1.0,1,1,0,1,1,-1,1,-1,-1,1,-1,0.849,1,1,-1
1,-1,1,1,1,1.0,0.8842,1,-1,1,1,1,-1.0,-1.0,0.7895,-0.7996,1,1,0,1,1,1,1,1,1,1,-1,0.7711,0,1,1
1,-1,1,1,1,1.0,-0.8695,-1,1,1,1,1,1.0,-0.8343,0.1475,1.0,1,1,0,1,1,1,1,-1,-1,0,-1,0.8933,0,1,-1
1,-1,1,1,1,-0.9388,-1.0,1,-1,-1,1,1,0.9075,-0.0842,-0.8977,-0.9195,1,1,0,1,1,-1,1,1,-1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,-1.0,1,-1,-1,1,1,-1.0,0.8151,-0.1928,1.0,1,1,0,1,1,-1,1,1,-1,1,-1,-1.0,1,1,1
1,1,1,1,1,1.0,0.8367,1,-1,-1,1,1,-1.0,-0.1747,-0.8862,0.8315,1,1,0,1,1,-1,1,1,1,1,-1,-1.0,1,1,1
1,-1,1,1,1,1.0,0.8989,1,-1,1,1,1,0.8827,0.0916,-0.1166,1.0,1,1,0,1,1,1,1,1,1,1,1,-1.0,0,1,1
1,-1,1,1,1,-0.8554,-1.0,1,-1,1,1,1,0.8484,0.8636,0.7956,-0.8801,1,1,0,1,1,1,1,1,-1,1,-1,-1.0,0,1,1
1,1,1,1,1,1.0,0.8437,1,-1,1,1,1,0.7968,0.1114,-0.1349,0.8219,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
1,-1,1,1,1,-0.9,0.9122,1,-1,1,1,1,0.908,-0.1006,1.0,-0.895,1,1,0,1,1,1,1,1,1,0,-1,0.9186,0,1,1
1,-1,1,1,1,1.0,0.8787,1,-1,1,1,1,-1.0,-0.0861,0.1174,-0.9267,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,-1.0,-0.9293,1.0,1.0,1,1,0,1,1,1,1,-1,1,-1,-1,0.9134,0,1,-1
-1,-1,-1,1,-1,1.0,0.0917,0,1,1,1,-1,1.0,-0.8305,-1.0,1.0,1,-1,1,1,1,1,1,1,-1,-1,-1,0.8753,0,1,-1
1,-1,1,1,1,-0.8526,1.0,-1,1,1,1,1,-0.8298,1.0,-0.8869,-0.8778,1,1,0,1,1,1,1,-1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,-0.9103,0.9031,1,-1,1,1,1,0.8921,0.0624,-0.9242,1.0,1,1,0,1,1,1,1,1,1,1,1,0.9393,0,1,1
1,-1,1,1,1,-0.927,-1.0,1,-1,1,1,1,-1.0,-0.1311,-0.0866,1.0,1,1,0,1,1,1,1,1,1,1,-1,0.9109,0,1,1
1,-1,1,-1,1,-0.8993,-0.1623,0,1,1,1,1,-0.8204,-0.8452,-0.1598,1.0,1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,0,1,-1
1,-1,1,1,1,-0.9113,0.8649,1,-1,1,1,1,-1.0,-0.0955,0.1283,-0.9031,1,1,0,1,1,1,1,1,1,1,-1,-1.0,0,1,1
1,-1,1,1,1,1.0,0.0763,0,1,1,1,1,-1.0,-0.9261,-0.909,1.0,1,1,0,1,1,1,1,1,-1,-1,-1,0.9342,0,1,-1
1,-1,1,1,1,1.0,-0.9417,1,1,1,1,1,0.9107,0.0704,0.0683,-0.924,1,1,0,1,1,1,1,1,1,-1,1,-1.0,0,1,1
1,-1,1,1,1,1.0,0.0632,0,-1,1,1,1,0.9349,1.0,-0.9088,-0.9002,1,1,0,1,1,1,1,1,-1,0,-1,0.909,0,1,-1
1,-1,1,1,1,1.0,-0.0996,0,-1,-1,-1,1,1.0,1.0,1.0,1.0,-1,1,0,1,1,-1,1,1,-1,1,-1,0.8324,1,1,-1
1,-1,1,1,1,1.0,0.1273,0,1,1,1,1,-0.8867,-0.8898,0.1371,-0.8384,1,1,0,1,1,1,1,1,1,-1,-1,-1.0,0,1,-1
1,-1,1,-1,1,-0.7831,0.7813,1,-1,1,1,1,-1.0,-1.0,0.8059,1.0,1,1,0,1,1,1,1,1,1,1,-1,0.8732,0,1,1
1,-1,1,1,1,-0.9338,1.0,1,1,1,1,1,0.8962,-0.0577,0.0817,1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,0.9051,1,1,1
1,-1,1,1,1,-0.8762,1.0,-1,1,1,1,1,1.0,-0.8317,1.0,1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,0.8968,0,1,-1
1,-1,1,1,1,-0.9255,-0.9199,-1,-1,1,1,1,0.9353,-0.9393,1.0,-0.9282,1,1,0,1,1,1,1,-1,1,0,-1,-1.0,0,1,-1
1,-1,1,1,1,-0.9078,0.9432,1,1,1,1,1,-1.0,-0.0614,1.0,1.0,1,1,0,1,1,1,1,1,-1,0,-1,0.9257,1,1,1
1,-1,1,1,1,-0.8938,-1.0,1,-1,1,1,1,-1.0,-0.17,-1.0,1.0,1,1,0,1,1,1,1,1,-1,1,1,0.8888,1,1,1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,-1.0,-0.8969,1.0,-0.9115,1,1,0,1,1,1,1,-1,-1,-1,-1,0.913,1,1,-1
1,-1,1,1,1,-0.8644,0.1272,0,1,1,1,1,-0.8277,1.0,-1.0,-0.8198,1,1,0,1,1,1,1,1,-1,-1,-1,-1.0,1,1,-1
