having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
1,-1,1,1,1,1.0,0.8869,1,-1,-1,-1,1,0.8012,0.8682,1.0,-1.0,-1,1,0,1,1,-1,-1,1,1,1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8333,1,-1,-1,1,1,0.8497,1.0,0.8184,-1.0,1,1,0,1,1,-1,-1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,0.8637,0.8597,1,-1,1,1,1,0.8266,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8204,1,-1,1,1,1,0.836,0.84,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,-1,1,1.0,0.8817,1,-1,1,1,1,0.8858,1.0,0.8877,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,0,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8985,-1,-1,1,1,1,0.9012,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
-1,-1,-1,1,-1,0.8568,0.8914,1,-1,1,1,-1,0.8246,1.0,1.0,-1.0,1,-1,1,1,1,1,1,1,-1,1,-1,1.0,1,-1,1
1,-1,1,1,1,1.0,1.0,-1,-1,-1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,-1,1,-1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,0.851,1,-1,-1,1,1,0.866,0.8278,1.0,-1.0,1,1,0,1,1,-1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,0.8883,1,-1,1,1,1,0.9212,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8934,1,-1,1,1,1,0.8678,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.865,1,-1,1,1,1,0.9207,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8977,1,-1,1,1,1,0.8811,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,0,-1,-1,-1,1,1.0,1.0,1.0,-1.0,-1,1,0,1,1,-1,1,1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8231,1,-1,1,1,1,0.8493,1.0,0.8763,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,1,1,1
1,-1,1,1,1,1.0,1.0,0,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,0,1,1,1,1,0.8908,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,0,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,0.8422,1,-1,1,1,1,0.8309,1.0,0.8658,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,0,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.883,1,-1,1,1,1,0.8938,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8857,-1,1,1,1,1,0.8923,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,1,1,1
1,-1,1,1,1,1.0,0.8279,1,-1,1,1,1,0.8628,1.0,0.8647,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,1.0,0.8707,1,1,1,1,1,0.816,1.0,0.8357,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8527,1,-1,1,1,1,0.864,1.0,0.8404,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,0.884,-1,-1,1,1,1,0.8604,1.0,1.0,-1.0,1,1,0,1,1,-1,1,1,1,0,-1,1.0,1,1,1
1,-1,1,1,1,1.0,0.929,1,-1,1,1,1,0.9144,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
-1,-1,-1,1,-1,1.0,0.809,1,1,1,1,-1,0.8788,1.0,0.8797,-1.0,1,-1,1,1,1,1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8751,1,-1,1,1,1,0.8622,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8442,1,1,1,1,1,0.8475,0.8379,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,1,1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,0,1,-1,-1,1,1.0,1.0,1.0,-1.0,-1,1,0,-1,1,-1,1,1,-1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,1.0,0.9075,1,-1,1,1,1,0.8802,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,-1,1,1.0,0.8596,1,-1,1,1,1,0.8698,1.0,0.8481,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,0.9137,1,-1,1,1,1,0.8702,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,1.0,0.9033,-1,-1,1,1,-1,0.8603,1.0,1.0,-1.0,1,-1,1,1,1,1,1,1,1,1,1,1.0,1,1,1
1,-1,1,1,1,1.0,0.847,1,-1,1,1,1,0.8909,0.8568,1.0,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,-1,1,1.0,0.8329,1,1,1,1,1,0.8228,1.0,0.8977,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8486,1,-1,1,1,1,0.8957,0.8524,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8591,1,-1,1,1,1,0.8176,0.8674,1.0,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,0,-1,-1,-1,1,1.0,1.0,1.0,-1.0,-1,1,0,-1,-1,-1,-1,1,-1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,1.0,0.8531,1,-1,1,1,1,0.808,1.0,0.8699,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.9257,1,1,1,1,1,0.9139,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,0,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8991,1,-1,1,1,1,0.8895,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.86,1,-1,1,1,1,0.886,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8751,1,-1,1,1,1,0.8738,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.9262,1,-1,1,1,1,0.9285,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8646,-1,-1,1,1,1,0.8921,1.0,0.8138,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,1.0,0,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,0.8342,1,-1,1,1,1,0.8805,0.8921,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,1,0,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,1.0,0,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,1.0,0.8239,1,-1,1,1,-1,0.8494,0.8494,1.0,-1.0,1,-1,1,1,1,1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8077,1,-1,1,1,1,0.8543,1.0,0.8114,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,1,1,1
1,-1,1,1,1,1.0,0.8099,1,-1,1,1,1,0.8556,0.8027,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,1,1,-1,1.0,0,1,-1
1,0,-1,1,1,1.0,0.9028,1,-1,1,1,1,0.9165,1.0,1.0,-1.0,1,1,0,-1,1,-1,1,-1,-1,0,-1,1.0,1,1,1
-1,0,-1,1,-1,1.0,0.8864,1,-1,1,1,-1,0.8916,1.0,1.0,-1.0,-1,-1,0,1,1,1,1,1,-1,1,-1,1.0,-1,-1,1
1,0,-1,1,1,1.0,0.8704,1,-1,1,1,-1,0.8458,1.0,0.891,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,0,1,1
1,1,1,1,1,1.0,0.868,0,-1,1,1,1,0.9002,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,-1,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,-1,1.0,1.0,1.0,-1.0,-1,-1,0,1,1,1,1,1,-1,0,-1,1.0,-1,-1,-1
1,0,1,1,1,1.0,1.0,0,1,1,1,1,1.0,1.0,1.0,-1.0,-1,-1,0,1,1,1,1,1,1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,1.0,1.0,-1,1,-1,-1,1,1.0,1.0,1.0,-1.0,-1,-1,0,-1,1,-1,1,-1,-1,1,-1,1.0,-1,-1,-1
1,-1,1,1,1,1.0,0.851,1,-1,1,1,1,0.8755,1.0,0.8342,-1.0,-1,-1,0,1,1,1,1,1,1,1,-1,1.0,-1,-1,1
1,-1,1,1,1,1.0,1.0,0,-1,-1,-1,1,1.0,1.0,1.0,-1.0,-1,-1,0,-1,1,-1,1,1,-1,0,-1,1.0,0,-1,-1
1,-1,1,1,1,1.0,0.8286,1,-1,-1,-1,1,0.8318,1.0,0.8639,-1.0,-1,-1,0,-1,1,-1,1,1,-1,1,1,1.0,0,-1,1
1,-1,1,1,-1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,-1,1,-1
1,-1,1,1,1,1.0,0.8196,1,-1,1,1,1,0.8651,1.0,0.8987,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,-1,1,1
1,-1,1,1,1,1.0,0.8919,1,-1,1,1,-1,0.8295,1.0,0.8904,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,-1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,0,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,0,1,1,1,1,1.0,1.0,1.0,-1.0,-1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,0.9206,1,-1,1,1,1,0.8609,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,-1,1,1
1,-1,1,1,1,1.0,0.8238,1,-1,1,1,-1,0.8807,1.0,0.8602,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,-1,1,1
1,-1,1,1,1,1.0,0.897,1,-1,1,1,1,0.8944,0.8639,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,1.0,0.9115,1,-1,1,1,-1,0.8794,1.0,1.0,-1.0,1,-1,0,1,1,1,1,1,-1,1,-1,1.0,-1,-1,1
1,-1,1,1,1,0.8341,0.8069,1,-1,1,1,1,0.8897,1.0,1.0,-1.0,-1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8381,1,-1,1,1,1,0.8087,1.0,0.8395,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8532,1,-1,1,1,1,0.8799,0.8444,1.0,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,-1,1.0,1.0,1.0,-1.0,1,-1,0,1,1,1,1,-1,-1,0,-1,1.0,1,-1,-1
1,-1,1,1,1,1.0,0.831,1,-1,1,1,1,0.8402,1.0,0.8702,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8922,1,-1,1,1,1,0.9268,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,0,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,0.8466,1,-1,1,1,1,0.8636,0.8666,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.9164,1,1,1,1,1,0.874,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,1.0,0.8314,1,-1,1,1,1,0.878,1.0,0.8091,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8102,1,-1,-1,-1,1,0.818,0.8472,1.0,-1.0,-1,1,0,1,1,-1,-1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.8672,1,-1,-1,1,1,0.886,1.0,0.8713,-1.0,1,1,0,1,1,-1,-1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,1.0,0.8072,1,-1,1,1,1,0.8309,0.8962,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,-1,1,1.0,0.8423,1,-1,1,1,1,0.8794,1.0,0.8715,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,1.0,-1,-1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,1.0,-1,1,1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,1.0,0.9019,1,-1,-1,1,1,0.8724,1.0,1.0,-1.0,1,1,0,1,1,-1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8811,-1,-1,1,1,1,0.8868,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
-1,-1,-1,1,-1,0.8895,0.8263,1,-1,1,1,-1,0.8767,1.0,1.0,-1.0,1,-1,1,1,1,1,1,1,-1,1,-1,1.0,1,-1,1
1,-1,1,1,1,1.0,1.0,-1,-1,-1,1,1,1.0,1.0,1.0,-1.0,1,1,0,1,1,-1,1,-1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,1.0,0.8444,1,-1,-1,1,1,0.8325,0.8916,1.0,-1.0,1,1,0,1,1,-1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,1.0,0.8912,1,-1,1,1,1,0.8886,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,1.0,0.8846,1,-1,1,1,1,0.8705,1.0,1.0,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
