having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
1,-1,1,1,1,-0.5423,1.1654,1,-1,1,1,1,1.3268,-0.2429,1.2315,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.4268,1.5423,1,-1,1,1,1,1.4001,1.1959,-0.5099,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.1692,0.0865,-1,1,1,1,-1,-0.6973,-0.7342,-0.4192,-1.0,1,-1,0,1,1,1,1,-1,-1,0,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.8249,1.576,1,-1,1,1,1,1.1888,-0.1852,1.573,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.4501,1.174,1,-1,1,1,1,1.1816,-0.3068,-0.4452,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.6714,0.1308,0,1,1,1,1,-0.2866,-0.2552,-0.7038,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.6073,1.24,1,-1,1,1,1,1.6312,1.4405,-0.1816,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.6992,1.4306,1,1,1,1,1,1.2176,-0.1348,-0.4318,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,1,1,1
1,-1,1,1,1,-0.6597,1.2791,1,-1,1,1,1,1.4626,-0.4142,1.2715,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.5316,1.2582,1,-1,-1,-1,1,1.5526,1.5296,-0.4401,-1.0,-1,1,0,1,1,-1,-1,1,1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.6879,-0.4139,-1,1,1,1,1,-0.4472,-0.5407,-0.4692,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.5578,1.3919,1,-1,-1,1,1,1.5806,-0.312,1.2941,-1.0,1,1,0,1,1,-1,-1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,-0.3988,1.1984,1,-1,1,1,1,1.6715,1.2042,-0.5943,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,-1,1,-0.5814,1.4225,1,-1,1,1,1,1.5439,0.118,1.3436,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.4342,0.3,0,1,1,1,1,-0.1965,-0.4915,-0.6798,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.2725,-0.2803,-1,-1,1,1,1,-0.1181,-0.7355,-0.6692,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.6494,-0.6515,-1,1,1,1,1,-0.4653,-0.7004,-0.2878,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.5918,1.3315,-1,-1,1,1,1,1.3517,-0.446,-0.0953,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.6827,-0.5115,-1,-1,-1,1,1,-0.4155,-0.2278,-0.2502,-1.0,1,1,0,1,1,-1,1,-1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.6107,1.4644,1,-1,-1,1,1,1.5446,1.4547,0.1653,-1.0,1,1,0,1,1,-1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.8615,1.1362,1,-1,1,1,1,1.3595,-0.3615,-0.1303,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.6294,1.3306,1,-1,1,1,1,1.1505,-0.3524,0.0131,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.6402,-0.0807,-1,1,1,1,1,-0.0674,-0.2178,-0.0177,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.6834,1.1706,1,-1,1,1,1,1.1965,-0.6865,-0.7068,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.7423,1.1564,1,-1,1,1,1,1.2869,-0.13,0.0357,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.2429,-0.109,0,-1,-1,-1,1,-0.1509,-0.7122,-0.5617,-1.0,-1,1,0,1,1,-1,1,1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.6326,0.3343,0,1,1,1,1,-0.3214,-0.5313,0.5128,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.6143,-0.9591,-1,1,1,1,1,-0.0092,-0.4311,-0.1296,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.6419,1.459,1,-1,1,1,1,1.483,-0.4502,1.2461,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,1,1,1
1,-1,1,1,1,-0.7534,0.5572,0,1,1,1,1,-0.5618,-0.5393,-0.6869,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,-1
1,-1,1,1,1,-0.3393,-0.3505,-1,1,1,1,1,-0.2349,-0.1828,-0.5998,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.4449,-0.4247,-1,1,1,1,1,-0.7095,-0.3992,-0.6039,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.7292,0.5045,0,-1,1,1,1,-0.6713,-0.6216,-0.6489,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.6925,1.2695,1,-1,1,1,1,1.4845,-0.0782,1.24,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.4875,0.0675,0,-1,1,1,1,-0.5352,-0.4313,-0.7692,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.6013,-0.1281,1,1,1,1,1,-0.6197,-0.9806,-0.2122,-1.0,1,1,0,1,1,1,1,-1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.592,1.1381,1,-1,1,1,1,1.3089,-0.7161,-0.5191,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.4627,1.3196,-1,1,1,1,1,1.33,-0.6972,-0.0758,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,1,1,1
1,-1,1,1,1,-0.8152,1.2231,1,-1,1,1,1,1.4127,-0.4521,1.1646,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,-0.7208,1.3288,1,1,1,1,1,1.1856,0.046,1.3379,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.3204,-0.0588,-1,-1,1,1,1,-0.4057,-0.0369,-0.6071,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.4866,1.1717,1,-1,1,1,1,1.489,-0.1278,1.3433,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,1
1,-1,1,1,1,-0.8223,1.3258,-1,-1,1,1,1,1.2703,-0.2601,-0.7263,-1.0,1,1,0,1,1,-1,1,1,1,0,-1,1.0,1,1,1
1,-1,1,1,1,-0.7619,1.46,1,-1,1,1,1,1.2214,-0.5008,-0.6273,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
-1,-1,-1,1,-1,-0.7271,1.2397,1,1,1,1,-1,1.3219,-0.1544,1.16,-1.0,1,-1,1,1,1,1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.6577,-0.4538,-1,1,1,1,1,-0.4068,-0.3128,-0.5111,-1.0,1,1,0,1,1,1,1,-1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.6145,1.538,1,-1,1,1,1,1.528,-0.2111,-0.54,-1.0,1,1,0,1,1,1,1,-1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.6665,1.419,1,1,1,1,1,1.642,1.4489,-0.4703,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.7185,-0.1281,1,1,1,1,1,-0.6289,-0.9369,-0.0651,-1.0,1,1,0,1,1,1,1,-1,1,1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.3546,-0.3425,0,1,-1,-1,1,-0.2321,-0.562,-0.2569,-1.0,-1,1,0,-1,1,-1,1,1,-1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.7487,1.2969,1,-1,1,1,1,1.3867,-0.285,-0.4082,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.6389,0.0538,1,1,1,1,1,-0.3944,-0.5402,-0.2658,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.3587,-0.2842,-1,-1,1,1,1,-0.1384,-0.1924,-0.4651,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,-1,1,-0.4984,1.3314,1,-1,1,1,1,1.3327,-0.465,1.1711,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.6447,1.4605,1,-1,1,1,1,1.3183,-0.4976,-0.4318,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.6374,-0.6241,-1,1,1,1,1,-0.0403,-0.9824,-0.2555,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,-0.5353,1.1429,-1,-1,1,1,-1,1.3102,-0.3784,-0.0883,-1.0,1,-1,1,1,1,1,1,1,1,1,1,1.0,1,1,1
1,-1,1,1,1,-0.8216,1.6237,1,-1,1,1,1,1.2096,1.6651,-0.3367,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,-1,1,-0.6064,1.2543,1,1,1,1,1,1.4419,-0.7268,1.1755,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.5551,1.4985,1,-1,1,1,1,1.5727,1.2685,-0.0325,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.3465,1.6603,1,-1,1,1,1,1.2942,1.453,-0.2929,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.6509,0.3724,0,-1,-1,-1,1,-0.1899,-0.6245,-0.7612,-1.0,-1,1,0,-1,-1,-1,-1,1,-1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.6888,1.1717,1,-1,1,1,1,1.3407,-0.008,1.1539,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.686,1.4869,1,1,1,1,1,1.5342,-0.6726,-0.303,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.7802,0.4571,0,1,1,1,1,-0.4179,-0.6452,-0.265,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.6052,1.3048,1,-1,1,1,1,1.4768,-0.547,-0.0542,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.032,-0.2898,1,1,1,1,1,-0.1191,-0.0971,-0.0259,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.2163,-0.3504,-1,1,1,1,1,-0.0235,-0.3554,-0.3224,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.6449,1.1983,1,-1,1,1,1,1.2336,-0.6516,-0.4131,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.2167,-0.1201,-1,1,1,1,1,-0.6783,-0.2428,-0.4826,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.4411,-0.1089,-1,1,1,1,1,-0.04,-0.2113,-0.7376,-1.0,1,1,0,1,1,1,1,-1,-1,1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.0965,-0.2974,-1,-1,1,1,1,-0.1424,-0.532,-0.6416,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.2629,-0.384,-1,1,1,1,1,-0.5239,-0.5826,-0.4132,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.6531,1.413,1,-1,1,1,1,1.2671,-0.1073,-0.6645,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.7748,1.2911,1,-1,1,1,1,1.2061,-0.577,-0.6295,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.6963,1.4142,-1,-1,1,1,1,1.5274,-0.1632,1.3652,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,1
1,-1,1,1,1,-0.2697,0.5633,0,1,1,1,1,-0.534,-0.2347,-0.6922,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.7007,1.5264,1,-1,1,1,1,1.4576,1.569,-0.5559,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.6507,-0.1209,-1,1,1,1,1,-0.495,-0.2845,-0.7391,-1.0,1,1,0,1,1,1,1,-1,1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.3832,0.2482,-1,1,1,1,1,-0.3888,-0.6123,-0.4105,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.426,-0.6088,-1,-1,1,1,1,-0.0652,-0.3877,-0.5511,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.1312,-0.7164,1,-1,1,1,1,-0.0242,-0.3857,-0.5178,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.2586,0.358,0,-1,1,1,1,-0.5434,-0.1658,-0.2395,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.546,-0.0965,-1,1,1,1,1,-0.4269,-0.2931,-0.4903,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,-0.3955,1.2648,1,-1,1,1,-1,1.5729,1.6718,-0.1955,-1.0,1,-1,1,1,1,1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.2179,-0.3076,-1,-1,1,1,1,-0.0133,-0.3818,-0.0527,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.5036,1.3321,1,-1,1,1,1,1.1782,-0.7349,1.3751,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,1,1,1
1,-1,1,1,1,-0.6679,1.4898,1,-1,1,1,1,1.2151,1.4069,0.0459,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,1
1,-1,1,1,1,-0.5708,0.0569,-1,1,1,1,1,-0.7791,-0.746,-0.1934,-1.0,1,1,0,1,1,1,1,-1,1,1,-1,1.0,0,1,-1
1,0,-1,1,1,-0.6554,1.3013,1,-1,1,1,1,1.3283,-0.3496,-0.1836,-1.0,1,1,0,-1,1,-1,1,-1,-1,0,-1,1.0,1,1,1
-1,0,-1,1,-1,-0.5943,1.4461,1,-1,1,1,-1,1.5267,-0.0218,-0.0535,-1.0,-1,-1,0,1,1,1,1,1,-1,1,-1,1.0,-1,-1,1
1,0,-1,1,1,-0.5537,1.2853,1,-1,1,1,-1,1.2616,-0.5324,1.2247,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,0,1,1
1,1,1,1,1,-0.6218,1.3745,0,-1,1,1,1,1.2385,-0.3828,-0.4439,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,-1,1,1
1,-1,1,1,1,-0.2006,-0.1665,-1,1,1,1,-1,-0.3618,-0.7107,-0.6351,-1.0,-1,-1,0,1,1,1,1,1,-1,0,-1,1.0,-1,-1,-1
1,0,1,1,1,-0.3094,-0.4418,0,1,1,1,1,-0.5303,-0.5587,-0.1995,-1.0,-1,-1,0,1,1,1,1,1,1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.2055,-0.7253,-1,1,-1,-1,1,-0.4874,-0.3057,-0.189,-1.0,-1,-1,0,-1,1,-1,1,-1,-1,1,-1,1.0,-1,-1,-1
1,-1,1,1,1,-0.8093,1.2333,1,-1,1,1,1,1.1579,-0.7126,1.3501,-1.0,-1,-1,0,1,1,1,1,1,1,1,-1,1.0,-1,-1,1
-1,-1,-1,1,-1,1.6623,1.6675,1,1,1,1,-1,1.412,-0.3944,-0.1255,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.7115,1.1941,1,-1,-1,-1,1,1.4347,-0.2578,1.5083,-1.0,-1,-1,0,-1,1,-1,1,1,-1,1,1,1.0,0,-1,1
1,-1,1,1,-1,-0.5289,-0.3093,-1,1,1,1,1,-0.5776,-0.5663,-0.1929,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,-1,1,-1
1,-1,1,1,1,-0.6506,1.4066,1,-1,1,1,1,1.1843,-0.7029,1.3557,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,-1,1,1
1,-1,1,1,1,-0.7558,1.3161,1,-1,1,1,-1,1.161,-0.4969,1.1421,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.1351,-0.3196,-1,1,1,1,-1,-0.6891,-0.1916,-0.1549,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.2966,-0.1025,0,1,1,1,1,-0.4783,-0.5708,-0.4886,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.5508,0.3632,-1,1,1,1,1,-0.5572,-0.4939,-0.574,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.422,0.1012,0,1,1,1,1,-0.3676,-0.7153,-0.6351,-1.0,-1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.7279,1.4641,1,-1,1,1,1,1.2079,-0.5965,-0.6777,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,-1,1,1
1,-1,1,1,1,-0.831,1.2302,1,-1,1,1,-1,1.343,-0.1004,1.3421,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,-1,1,1
1,-1,1,1,1,-0.5865,1.6313,1,-1,1,1,1,1.6028,1.6828,-0.0375,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.4204,-0.7236,1,1,1,1,1,-0.6945,-0.0819,-0.5082,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,-0.472,1.4079,1,-1,1,1,-1,1.4027,0.0547,-0.5316,-1.0,1,-1,0,1,1,1,1,1,-1,1,-1,1.0,-1,-1,1
1,-1,1,1,1,1.2269,1.4517,1,-1,1,1,1,1.243,-0.3299,-0.5733,-1.0,-1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.7648,1.3884,1,-1,1,1,1,1.3309,-0.7054,1.3722,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.4767,1.4879,1,-1,1,1,1,1.6133,1.3093,-0.011,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.2268,0.0159,-1,1,1,1,-1,-0.5562,-0.4105,-0.6923,-1.0,1,-1,0,1,1,1,1,-1,-1,0,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.621,1.3796,1,-1,1,1,1,1.4486,-0.3447,1.2775,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.6712,1.4257,1,-1,1,1,1,1.1754,-0.1939,-0.6297,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.3065,0.0358,0,1,1,1,1,-0.7236,-0.6486,-0.308,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.6657,1.2738,1,-1,1,1,1,1.4791,1.211,-0.0111,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.4517,-0.4489,-1,-1,1,1,1,-0.472,-0.6132,0.0696,-1.0,1,1,0,1,1,-1,1,-1,-1,0,-1,1.0,1,1,-1
1,-1,1,1,1,-0.6061,1.3857,1,1,1,1,1,1.2705,-0.5071,-0.015,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,-0.5436,1.4163,1,-1,1,1,1,1.1928,-0.501,1.3216,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.442,1.2017,1,-1,-1,-1,1,1.3483,1.5006,-0.5152,-1.0,-1,1,0,1,1,-1,-1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.4055,0.6462,-1,1,1,1,1,-0.5052,-0.354,-0.1894,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.767,1.1363,1,-1,-1,1,1,1.3282,-0.143,1.4717,-1.0,1,1,0,1,1,-1,-1,1,-1,0,-1,1.0,1,1,1
