having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
1,-1,1,1,1,-0.8547,-0.7924,-1,1,1,1,1,-0.8115,-0.776,-0.7796,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.9143,1.0724,-1,-1,1,1,1,1.1102,-0.7648,-0.7227,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.7936,-0.8251,-1,-1,-1,1,1,-0.8077,-0.8223,-0.7747,-1.0,1,1,0,1,1,-1,1,-1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8562,1.1347,1,-1,-1,1,1,1.1512,1.1913,-0.6234,-1.0,1,1,0,1,1,-1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.9119,1.1108,1,-1,1,1,1,1.0811,-0.8046,-0.7294,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.8857,1.1112,1,-1,1,1,1,1.088,-0.7628,-0.825,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.7421,-0.7523,-1,1,1,1,1,-0.8237,-0.8431,-0.7752,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8885,1.1291,1,-1,1,1,1,1.1022,-0.783,-0.8517,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8949,1.077,1,-1,1,1,1,1.0712,-0.7563,-0.7259,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.9004,-0.7757,0,-1,1,1,1,1.0769,-0.8609,-0.8998,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.7988,-0.702,0,-1,-1,-1,1,-0.811,-0.8757,-0.8253,-1.0,-1,1,0,1,1,-1,1,1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8709,-0.8526,-1,1,1,1,1,-0.7772,-0.8395,-0.8618,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8364,1.1761,1,-1,1,1,1,1.1615,-0.7941,1.14,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,1,1,1
1,-1,1,1,1,-0.8426,-0.7796,0,1,1,1,1,-0.8792,-0.8126,-0.8037,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8361,-0.6192,-1,1,1,1,1,-0.8744,-0.8647,-0.8501,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.7622,-0.75,-1,1,1,1,1,-0.8388,-0.8442,-0.86,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.7894,-0.5731,0,-1,1,1,1,-0.7935,-0.8039,-0.8717,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8559,1.137,1,-1,1,1,1,1.1688,-0.7397,1.1619,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8543,-0.7237,0,-1,1,1,1,-0.8133,-0.8009,-0.8631,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8068,-0.8228,1,1,1,1,1,-0.7891,-0.8434,-0.7587,-1.0,1,1,0,1,1,1,1,-1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.9153,1.1187,1,-1,1,1,1,1.0825,-0.8039,-0.8144,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.9357,1.0878,-1,1,1,1,1,1.1244,-0.813,-0.8507,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,1,1,1
1,-1,1,1,1,-0.8786,1.1666,1,-1,1,1,1,1.1735,-0.8003,1.1324,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,-0.8878,1.1249,1,1,1,1,1,1.1,-0.694,1.1488,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.7649,-0.8429,-1,-1,1,1,1,-0.813,-0.8344,-0.8694,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8476,1.1272,1,-1,1,1,1,1.1129,-0.692,1.121,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,1
1,-1,1,1,1,-0.9162,1.1023,-1,-1,1,1,1,1.0713,-0.8607,-0.8124,-1.0,1,1,0,1,1,-1,1,1,1,0,-1,1.0,1,1,1
1,-1,1,1,1,-0.916,1.0678,1,-1,1,1,1,1.11,-0.8606,-0.7859,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
-1,-1,-1,1,-1,-0.8928,1.1761,1,1,1,1,-1,1.1423,-0.6947,1.1485,-1.0,1,-1,1,1,1,1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.8704,-0.8037,-1,1,1,1,1,-0.7953,-0.8346,-0.8455,-1.0,1,1,0,1,1,1,1,-1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.9142,1.1262,1,-1,1,1,1,1.1056,-0.843,-0.8359,-1.0,1,1,0,1,1,1,1,-1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.8921,1.1713,1,1,1,1,1,1.1326,1.1699,-0.6673,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.7937,-0.8376,1,1,1,1,1,-0.8629,-0.757,-0.8655,-1.0,1,1,0,1,1,1,1,-1,1,1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8823,-0.7996,0,-1,1,1,1,1.0892,-0.9203,-0.9143,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8448,-0.7228,0,1,-1,-1,1,-0.8629,-0.7868,-0.8314,-1.0,-1,1,0,-1,1,-1,1,1,-1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.9161,1.0707,1,-1,1,1,1,1.0659,-0.8455,-0.767,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.8552,-0.6007,1,1,1,1,1,-0.8089,-0.7909,-0.8558,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.832,-0.7862,-1,-1,1,1,1,-0.8236,-0.8257,-0.7506,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,-1,1,-0.8936,1.143,1,-1,1,1,1,1.1817,-0.6728,1.1357,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.9036,1.0724,1,-1,1,1,1,1.1119,-0.7854,-0.7707,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.7716,-0.752,-1,1,1,1,1,-0.826,-0.8011,-0.8314,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,-0.9218,1.1237,-1,-1,1,1,-1,1.1151,-0.838,-0.7955,-1.0,1,-1,1,1,1,1,1,1,1,1,1,1.0,1,1,1
1,-1,1,1,1,-0.8408,1.1514,1,-1,1,1,1,1.1028,1.1474,-0.709,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,-1,1,-0.8575,1.1634,1,1,1,1,1,1.172,-0.7926,1.1704,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.8393,1.1783,1,-1,1,1,1,1.1457,1.1564,-0.7007,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.8172,1.1244,1,-1,1,1,1,1.1306,1.0994,-0.7295,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.8069,-0.6349,0,-1,-1,-1,1,-0.7965,-0.883,-0.8729,-1.0,-1,1,0,-1,-1,-1,-1,1,-1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.8186,1.1354,1,-1,1,1,1,1.1678,-0.6749,1.1015,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8777,1.0936,1,1,1,1,1,1.0908,-0.7888,-0.8535,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.7962,-0.7786,0,1,1,1,1,-0.7945,-0.8584,-0.8401,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8767,1.1221,1,-1,1,1,1,1.0984,-0.8552,-0.8159,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.8126,-0.8309,1,1,1,1,1,-0.7853,-0.7676,-0.8346,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8713,-0.8567,0,-1,1,1,1,1.1103,-0.9154,-0.9079,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.7838,-0.8208,-1,1,1,1,1,-0.8044,-0.7729,-0.8656,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8853,1.0808,1,-1,1,1,1,1.0958,-0.8338,-0.8171,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.7486,-0.7901,-1,1,1,1,1,-0.7892,-0.7602,-0.8262,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.7515,-0.8166,-1,1,1,1,1,-0.866,-0.8158,-0.7733,-1.0,1,1,0,1,1,1,1,-1,-1,1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.7429,-0.8545,-1,-1,1,1,1,-0.7475,-0.849,-0.7837,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8233,-0.6645,-1,1,1,1,1,-0.8397,-0.8719,-0.7872,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8967,1.1124,1,-1,1,1,1,1.07,-0.7854,-0.8277,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,1
1,-1,1,1,1,-0.9159,1.1003,1,-1,1,1,1,1.1002,-0.7618,-0.8498,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8184,1.1219,-1,-1,1,1,1,1.0987,-0.6603,1.1311,-1.0,1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,1
1,-1,1,1,1,-0.7966,-0.608,0,1,1,1,1,-0.8583,-0.876,-0.8106,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.888,1.1657,1,-1,1,1,1,1.1422,1.1788,-0.7913,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8141,-0.6979,-1,1,1,1,1,-0.8018,-0.7867,-0.8146,-1.0,1,1,0,1,1,1,1,-1,1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8052,-0.6294,-1,1,1,1,1,-0.8127,-0.8065,-0.8161,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.7809,-0.8332,-1,-1,1,1,1,-0.7474,-0.7911,-0.8433,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,0,1,-1
1,-1,1,1,1,-0.78,-0.8279,1,-1,1,1,1,-0.8676,-0.8311,-0.7814,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.8512,-0.6391,0,-1,1,1,1,-0.8129,-0.8672,-0.8771,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8076,-0.8207,-1,1,1,1,1,-0.775,-0.7809,-0.7575,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,-0.8654,1.1401,1,-1,1,1,-1,1.145,1.1464,-0.7529,-1.0,1,-1,1,1,1,1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.816,-0.8671,-1,-1,1,1,1,-0.8169,-0.7963,-0.7481,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,0,1,-1
1,-1,1,1,1,-0.9043,1.1232,1,-1,1,1,1,1.1683,-0.6447,1.1244,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,1,1,1
1,-1,1,1,1,-0.8456,1.1706,1,-1,1,1,1,1.1333,1.0954,-0.7234,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,1
1,-1,1,1,1,-0.8548,-0.7257,-1,1,1,1,1,-0.8638,-0.8651,-0.8666,-1.0,1,1,0,1,1,1,1,-1,1,1,-1,1.0,0,1,-1
1,0,-1,1,1,-0.8983,1.0654,1,-1,1,1,1,1.0732,-0.8333,-0.8269,-1.0,1,1,0,-1,1,-1,1,-1,-1,0,-1,1.0,1,1,1
-1,0,-1,1,-1,-0.9139,1.0888,1,-1,1,1,-1,1.0756,-0.7825,-0.8372,-1.0,-1,-1,0,1,1,1,1,1,-1,1,-1,1.0,-1,-1,1
1,0,-1,1,1,-0.8196,1.1836,1,-1,1,1,-1,1.164,-0.7907,1.1468,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,0,1,1
1,1,1,1,1,-0.8908,1.0712,0,-1,1,1,1,1.0646,-0.8078,-0.7727,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,-1,1,1
1,-1,1,1,1,-0.8918,-0.5913,-1,1,1,1,-1,-0.8856,-0.7992,-0.8567,-1.0,-1,-1,0,1,1,1,1,1,-1,0,-1,1.0,-1,-1,-1
1,0,1,1,1,-0.8663,-0.5859,0,1,1,1,1,-0.86,-0.7931,-0.8741,-1.0,-1,-1,0,1,1,1,1,1,1,1,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.7912,-0.8635,-1,1,-1,-1,1,-0.7865,-0.771,-0.8234,-1.0,-1,-1,0,-1,1,-1,1,-1,-1,1,-1,1.0,-1,-1,-1
1,-1,1,1,1,-0.8192,1.1087,1,-1,1,1,1,1.1673,-0.6381,1.1133,-1.0,-1,-1,0,1,1,1,1,1,1,1,-1,1.0,-1,-1,1
-1,-1,-1,1,-1,1.1027,1.1818,1,1,1,1,-1,1.181,-0.6663,-0.6077,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,1,1,1
1,-1,1,1,1,-0.8444,1.1157,1,-1,-1,-1,1,1.1171,-0.6391,1.1699,-1.0,-1,-1,0,-1,1,-1,1,1,-1,1,1,1.0,0,-1,1
1,-1,1,1,-1,-0.801,-0.8437,-1,1,1,1,1,-0.8312,-0.8649,-0.8158,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,-1,1,-1
1,-1,1,1,1,-0.8252,1.1294,1,-1,1,1,1,1.1737,-0.6622,1.1258,-1.0,1,1,0,1,1,1,1,1,-1,-1,1,1.0,-1,1,1
1,-1,1,1,1,-0.8857,1.1431,1,-1,1,1,-1,1.1546,-0.702,1.1857,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8031,-0.8099,-1,1,1,1,-1,-0.7712,-0.8423,-0.7966,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8471,-0.6555,0,1,1,1,1,-0.8556,-0.8173,-0.8023,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.831,-0.7438,-1,1,1,1,1,-0.8694,-0.8022,-0.8484,-1.0,1,1,0,1,1,1,1,-1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8897,-0.7166,0,1,1,1,1,-0.8422,-0.8391,-0.8016,-1.0,-1,1,0,1,1,1,1,1,1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.9211,1.1219,1,-1,1,1,1,1.0635,-0.8197,-0.752,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,-1,1,1
1,-1,1,1,1,-0.8631,1.1831,1,-1,1,1,-1,1.1434,-0.6998,1.1312,-1.0,1,1,0,1,1,1,1,1,1,0,-1,1.0,-1,1,1
1,-1,1,1,1,-0.8826,1.0933,1,-1,1,1,1,1.1567,1.1515,-0.7293,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.7478,-0.8551,1,1,1,1,1,-0.7781,-0.8019,-0.8049,-1.0,1,1,0,1,1,1,1,-1,-1,0,-1,1.0,1,1,-1
-1,-1,-1,1,-1,-0.8798,1.1024,1,-1,1,1,-1,1.0949,-0.7827,-0.8412,-1.0,1,-1,0,1,1,1,1,1,-1,1,-1,1.0,-1,-1,1
1,-1,1,1,1,1.148,1.1288,1,-1,1,1,1,1.1073,-0.6634,-0.6557,-1.0,-1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8468,1.0939,1,-1,1,1,1,1.1275,-0.6314,1.0998,-1.0,1,1,0,1,1,1,1,1,-1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8586,1.1358,1,-1,1,1,1,1.1254,1.1789,-0.7856,-1.0,1,1,0,1,1,1,1,1,-1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.8614,-0.7655,-1,1,1,1,-1,-0.8217,-0.8679,-0.887,-1.0,1,-1,0,1,1,1,1,-1,-1,0,-1,1.0,1,-1,-1
1,-1,1,1,1,-0.8656,1.0975,1,-1,1,1,1,1.1665,-0.6817,1.137,-1.0,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1,1
1,-1,1,1,1,-0.8871,1.0637,1,-1,1,1,1,1.1117,-0.7755,-0.7505,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.8782,-0.6417,0,1,1,1,1,-0.8122,-0.8057,-0.81,-1.0,1,1,0,1,1,1,1,1,-1,-1,-1,1.0,1,1,-1
1,-1,1,1,1,-0.8965,1.1316,1,-1,1,1,1,1.1612,1.1557,-0.7208,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
1,-1,1,1,1,-0.9354,1.0968,1,1,1,1,1,1.0687,-0.8237,-0.8232,-1.0,1,1,0,1,1,1,1,1,-1,0,-1,1.0,1,1,1
1,-1,1,1,1,-0.8333,1.1553,1,-1,1,1,1,1.1578,-0.6795,1.1648,-1.0,1,1,0,1,1,1,1,1,1,1,-1,1.0,0,1,1
